pc_time_s,seq_id,module_id,status,tx_drops,PF3 V,PF4 V,PF5 V,PF6 V,LT Load,LH Load,RT Load,RH Load,L Gait,R Gait,L Torque,R Torque,Cal Ready,Control Req,Assist On,H10 Assist
77.434037,11167,0xF0,0x00,0,0.76300001,2.36900020,1.09400010,0.06300000,1.50000000,0.93954527,1.50000000,0.07260166,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.434037,11168,0xF0,0x00,0,0.59200001,2.42300010,1.08500004,0.05100000,1.31345093,0.97120184,1.50000000,0.07875204,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.455371,11169,0xF0,0x00,0,0.47300002,2.45600009,1.02500010,0.05000000,1.05107582,0.99982685,1.50000000,0.03687434,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.455371,11170,0xF0,0x00,0,0.34000000,2.47600007,0.93700004,0.06000000,0.79608250,1.02317274,1.50000000,0.05083337,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.477080,11171,0xF0,0x00,0,0.32500002,2.49100018,0.78300005,0.04900000,0.62047273,1.04027593,1.50000000,0.04006304,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.477080,11172,0xF0,0x00,0,0.30700001,2.49000001,0.55500001,0.04800000,0.50463229,1.05186856,1.50000000,0.02699986,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.497468,11173,0xF0,0x00,0,0.23500001,2.48700023,0.17700000,0.05300000,0.40711227,1.05896842,1.22703314,0.02628438,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.497468,11174,0xF0,0x00,0,0.22700001,2.48100019,0.16200000,0.05600000,0.32617044,1.06232929,0.80661899,0.03611222,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.519099,11175,0xF0,0x00,0,0.21100001,2.47100019,0.16300000,0.04800000,0.27248827,1.06279564,0.54708147,0.03297061,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.519099,11176,0xF0,0x00,0,0.21500000,2.45100021,0.16900001,0.05500000,0.23541127,1.05932641,0.38833094,0.04460320,0.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.539438,11177,0xF0,0x00,0,0.21300001,2.44600010,0.17100000,0.04700000,0.21007814,1.05430222,0.29707372,0.02551176,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.539438,11178,0xF0,0x00,0,0.20900001,2.43700004,0.16900001,0.05100000,0.19363753,1.05042315,0.24361737,0.02783574,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.559642,11179,0xF0,0x00,0,0.20600002,2.44100022,0.16600001,0.05000000,0.18224598,1.04809117,0.20550875,0.01854606,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.559642,11180,0xF0,0x00,0,0.20500001,2.44400001,0.16000001,0.05100000,0.17420715,1.04668784,0.17937569,0.00215970,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.559642,11181,0xF0,0x00,0,0.20600002,2.44900012,0.15900001,0.05000000,0.16893122,1.04662836,0.15972927,0.00355057,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.579997,11182,0xF0,0x00,0,0.20400001,2.45600009,0.15700001,0.05200000,0.16537325,1.04789233,0.14557521,0.00762381,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.579997,11183,0xF0,0x00,0,0.20400001,2.45700002,0.15200001,0.05200000,0.16237657,1.04968250,0.13455766,0.00430375,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.600375,11184,0xF0,0x00,0,0.20300001,2.46000004,0.15300001,0.05200000,0.16001879,1.05157435,0.12612244,0.00528246,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.600375,11185,0xF0,0x00,0,0.20300001,2.46200013,0.14900000,0.03600000,0.15822826,1.05329692,0.11906653,0.00000000,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.620763,11186,0xF0,0x00,0,0.20300001,2.46300006,0.15100001,0.05300000,0.15693919,1.05426240,0.11365002,0.00628419,0.00000000,3.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.620763,11187,0xF0,0x00,0,0.20100001,2.45600009,0.14800000,0.05200000,0.15596671,1.05438459,0.10968593,0.00737064,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.641319,11188,0xF0,0x00,0,0.20000000,2.45800018,0.14800000,0.05200000,0.15433548,1.05379522,0.10766804,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.641319,11189,0xF0,0x00,0,0.19800001,2.45200014,0.14800000,0.05000000,0.15296762,1.05273008,0.10483096,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.661799,11190,0xF0,0x00,0,0.19800001,2.44900012,0.14700000,0.04900000,0.15157874,1.05182314,0.10251021,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.661799,11191,0xF0,0x00,0,0.19600001,2.44800019,0.14400001,0.05000000,0.14973253,1.05047154,0.09932690,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.682603,11192,0xF0,0x00,0,0.19500001,2.45100021,0.14200000,0.04800000,0.14796391,1.04959428,0.09593260,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.682603,11193,0xF0,0x00,0,0.19200000,2.45100021,0.14200000,0.05100000,0.14533338,1.04926693,0.09185737,0.00451423,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.703554,11194,0xF0,0x00,0,0.19000001,2.45000005,0.13800001,0.04900000,0.14251760,1.04917228,0.08862171,0.00179298,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.703554,11195,0xF0,0x00,0,0.18900001,2.45000005,0.13800001,0.05100000,0.14066830,1.04922056,0.08492983,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.724740,11196,0xF0,0x00,0,0.18900001,2.45200014,0.13500001,0.05800000,0.13844351,1.04923618,0.08072259,0.00082292,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.724740,11197,0xF0,0x00,0,0.18700001,2.44400001,0.13400000,0.05500000,0.13662516,1.04849124,0.07726014,0.00589371,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.746264,11198,0xF0,0x00,0,0.18700001,2.44400001,0.13300000,0.05000000,0.13510874,1.04767251,0.07320828,0.00669576,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.746264,11199,0xF0,0x00,0,0.18500000,2.44500017,0.13000001,0.05200000,0.13320772,1.04716980,0.06863680,0.02797000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.768179,11200,0xF0,0x00,0,0.18100001,2.45000005,0.12800001,0.05000000,0.13070928,1.04701781,0.06469539,0.02131209,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.768179,11201,0xF0,0x00,0,0.18000001,2.44800019,0.12500000,0.04700000,0.12805825,1.04745364,0.05999127,0.01341909,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.789553,11202,0xF0,0x00,0,0.17400001,2.45100021,0.12400001,0.04600000,0.12536550,1.04812717,0.05583458,0.00023484,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.789553,11203,0xF0,0x00,0,0.17900001,2.45600009,0.12300000,0.05500000,0.12337036,1.04913628,0.05186930,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.809791,11204,0xF0,0x00,0,0.18000001,2.45700002,0.12000000,0.05000000,0.12254132,1.05018866,0.04796746,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.809791,11205,0xF0,0x00,0,0.17900001,2.45500016,0.11800001,0.05400000,0.12158468,1.05073655,0.04332316,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.809791,11206,0xF0,0x00,0,0.17700000,2.45600009,0.11800001,0.04900000,0.12052421,1.05104101,0.03954869,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.830156,11207,0xF0,0x00,0,0.17500001,2.45500016,0.10700001,0.05400000,0.11916499,1.05160642,0.03081434,0.00245459,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.830156,11208,0xF0,0x00,0,0.17600001,2.45500016,0.10600001,0.05200000,0.11763377,1.05184162,0.02211350,0.01084983,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.850539,11209,0xF0,0x00,0,0.17300001,2.45300007,0.10200001,0.05100000,0.11602015,1.05196488,0.01318490,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.850539,11210,0xF0,0x00,0,0.17400001,2.45900011,0.09500001,0.05300000,0.11537254,1.05268228,0.00363542,0.01140885,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.871026,11211,0xF0,0x00,0,0.16900001,2.46700001,0.09200001,0.05200000,0.11247278,1.05382669,0.00000000,0.01076005,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.871026,11212,0xF0,0x00,0,0.17000000,2.46800017,0.08700000,0.04800000,0.11002182,1.05518174,0.00000000,0.00640906,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.891651,11213,0xF0,0x00,0,0.16800001,2.47300005,0.08700000,0.05000000,0.10793404,1.05688477,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.891651,11214,0xF0,0x00,0,0.16500001,2.47500014,0.08300000,0.05400000,0.10578442,1.05846941,0.00000000,0.00662275,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.912412,11215,0xF0,0x00,0,0.16700001,2.47600007,0.08200000,0.05200000,0.10431250,1.05992723,0.00000000,0.00786901,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.912412,11216,0xF0,0x00,0,0.16400000,2.47200012,0.08000001,0.05400000,0.10265458,1.06078374,0.00000000,0.00157684,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.933380,11217,0xF0,0x00,0,0.16500001,2.47600007,0.07500000,0.04900000,0.10111786,1.06139207,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.933380,11218,0xF0,0x00,0,0.16300000,2.47700024,0.06400000,0.05000000,0.09949589,1.06207454,0.00000000,0.00234470,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.954584,11219,0xF0,0x00,0,0.16200000,2.47700024,0.06500001,0.04800000,0.09835272,1.06272185,0.00000000,0.00715934,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.954584,11220,0xF0,0x00,0,0.16100001,2.47700024,0.06600000,0.04900000,0.09696733,1.06286514,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.976118,11221,0xF0,0x00,0,0.15800001,2.48400021,0.06600000,0.04800000,0.09544221,1.06306887,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.976118,11222,0xF0,0x00,0,0.15700001,2.48100019,0.06400000,0.05300000,0.09396124,1.06357825,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.998006,11223,0xF0,0x00,0,0.15700001,2.48600006,0.06000000,0.05000000,0.09222162,1.06452298,0.00000000,0.00109538,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
77.998006,11224,0xF0,0x00,0,0.15800001,2.48600006,0.06200000,0.05100000,0.09116381,1.06599855,0.00000000,0.00914805,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.019135,11225,0xF0,0x00,0,0.15700001,2.49200010,0.06300000,0.05200000,0.08992083,1.06799471,0.00000000,0.01773171,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.019135,11226,0xF0,0x00,0,0.15500000,2.49500012,0.06100000,0.03800000,0.08869487,1.06977391,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.039591,11227,0xF0,0x00,0,0.15400001,2.49300003,0.05800000,0.04700000,0.08780203,1.07117903,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.039591,11228,0xF0,0x00,0,0.15400001,2.49500012,0.05100000,0.04600000,0.08651329,1.07193840,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.039591,11229,0xF0,0x00,0,0.15200001,2.49000001,0.05000000,0.04700000,0.08510640,1.07161486,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.059979,11230,0xF0,0x00,0,0.15100001,2.48600006,0.05100000,0.05300000,0.08368201,1.07070076,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.059979,11231,0xF0,0x00,0,0.14900000,2.48800015,0.05000000,0.05100000,0.08148331,1.06953752,0.00000000,0.00283659,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.083476,11232,0xF0,0x00,0,0.14700000,2.48900008,0.04500000,0.04800000,0.07929242,1.06905186,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.083476,11233,0xF0,0x00,0,0.14600001,2.48500013,0.04900000,0.04900000,0.07711644,1.06902301,0.00000000,0.00063531,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.104746,11234,0xF0,0x00,0,0.14400001,2.49000001,0.04800000,0.04800000,0.07491131,1.06938386,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.104746,11235,0xF0,0x00,0,0.14500001,2.49100018,0.05100000,0.05300000,0.07336126,1.06988001,0.00000000,0.00091292,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.126222,11236,0xF0,0x00,0,0.14200000,2.49100018,0.05200000,0.05200000,0.07154996,1.07052529,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.126222,11237,0xF0,0x00,0,0.14100000,2.48900008,0.05100000,0.04600000,0.06959663,1.07085168,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.148225,11238,0xF0,0x00,0,0.14200000,2.48900008,0.05100000,0.05100000,0.06726315,1.07093251,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.148225,11239,0xF0,0x00,0,0.13600001,2.48900008,0.05100000,0.05400000,0.06449024,1.07100534,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.169009,11240,0xF0,0x00,0,0.13600001,2.49100018,0.05100000,0.04600000,0.06173890,1.07096362,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.169009,11241,0xF0,0x00,0,0.13300000,2.48700023,0.05200000,0.04700000,0.05845688,1.07078218,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.189622,11242,0xF0,0x00,0,0.12900001,2.49100018,0.05000000,0.04700000,0.05460931,1.07065880,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.189622,11243,0xF0,0x00,0,0.12700000,2.49400020,0.05000000,0.05900000,0.05104126,1.07076657,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.189622,11244,0xF0,0x00,0,0.12600000,2.49400020,0.04900000,0.04900000,0.04824326,1.07148921,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.210035,11245,0xF0,0x00,0,0.12500000,2.49000001,0.04900000,0.05100000,0.04612303,1.07155001,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.210035,11246,0xF0,0x00,0,0.12300000,2.49200010,0.05000000,0.05000000,0.04342266,1.07143879,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.230412,11247,0xF0,0x00,0,0.12100001,2.48800015,0.05000000,0.04900000,0.04147008,1.07151723,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.230412,11248,0xF0,0x00,0,0.12300000,2.49000001,0.05100000,0.04900000,0.03950134,1.07140875,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.250912,11249,0xF0,0x00,0,0.11900000,2.48900008,0.04900000,0.04700000,0.03719382,1.07128680,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.250912,11250,0xF0,0x00,0,0.11600000,2.49000001,0.05100000,0.05100000,0.03421380,1.07158411,0.00000000,0.00547074,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.271348,11251,0xF0,0x00,0,0.11500000,2.49100018,0.04900000,0.05000000,0.03119682,1.07194006,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.271348,11252,0xF0,0x00,0,0.11600000,2.49200010,0.05000000,0.04500000,0.02929164,1.07197499,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.292064,11253,0xF0,0x00,0,0.11600000,2.49200010,0.05700000,0.05000000,0.02826163,1.07173491,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.292064,11254,0xF0,0x00,0,0.11400001,2.48700023,0.05500000,0.05200000,0.02688786,1.07109952,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.312953,11255,0xF0,0x00,0,0.11500000,2.49100018,0.05700000,0.05000000,0.02634408,1.07104850,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.312953,11256,0xF0,0x00,0,0.11400001,2.48900008,0.05900000,0.05000000,0.02529066,1.07140625,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.334078,11257,0xF0,0x00,0,0.11200000,2.49600005,0.06600000,0.04800000,0.02450723,1.07200015,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.334078,11258,0xF0,0x00,0,0.11400001,2.49700022,0.06700000,0.04900000,0.02403193,1.07328475,0.00000000,0.01336202,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.354901,11259,0xF0,0x00,0,0.11300001,2.50000000,0.06500001,0.04500000,0.02378659,1.07449615,0.00000000,0.00263773,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.354901,11260,0xF0,0x00,0,0.12100001,2.50200009,0.06700000,0.05500000,0.02534382,1.07519996,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.376532,11261,0xF0,0x00,0,0.14400001,2.50300002,0.06700000,0.05100000,0.04874837,1.07616448,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.376532,11262,0xF0,0x00,0,0.15000001,2.50200009,0.06800000,0.05200000,0.06011310,1.07788301,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.398512,11263,0xF0,0x00,0,0.17000000,2.50700021,0.06800000,0.05000000,0.07633781,1.07849562,0.00000000,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.398512,11264,0xF0,0x00,0,0.19000001,2.49400020,0.06800000,0.05300000,0.09384963,1.07758844,0.00000000,0.00831962,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.419645,11265,0xF0,0x00,0,0.20500001,2.47900009,0.08500000,0.05100000,0.11301952,1.07408857,0.00000000,0.01553617,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.419645,11266,0xF0,0x00,0,0.22700001,2.46600008,0.07300001,0.04900000,0.13713621,1.06878328,0.00000000,0.01440488,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.419645,11267,0xF0,0x00,0,0.25400001,2.45700002,0.15600000,0.04900000,0.16607161,1.06377649,0.01635462,0.00563420,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.440057,11268,0xF0,0x00,0,0.30400002,2.44500017,0.17400001,0.05000000,0.20467488,1.05823576,0.05938936,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.440057,11269,0xF0,0x00,0,0.36800003,2.43700004,0.18800001,0.05000000,0.26328751,1.05214632,0.10518929,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.460476,11270,0xF0,0x00,0,0.42900002,2.42600012,0.21800001,0.05000000,0.33844504,1.04607236,0.15205891,0.00000000,0.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.460476,11271,0xF0,0x00,0,0.49400002,2.41500020,0.43000001,0.05100000,0.41377243,1.03976810,0.28885958,0.00000000,1.00000000,3.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.480992,11272,0xF0,0x00,0,0.51100004,2.40400004,0.54300004,0.05200000,0.48434556,1.03346634,0.53578234,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.480992,11273,0xF0,0x00,0,0.58900005,2.38900018,0.65900004,0.05500000,0.55792588,1.02743983,0.79951024,0.00611790,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.501654,11274,0xF0,0x00,0,0.70900005,2.37500000,0.67500001,0.05200000,0.66106969,1.02090025,1.00330329,0.00813715,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.501654,11275,0xF0,0x00,0,0.86900002,2.36300015,0.68900001,0.05200000,0.81521785,1.01437998,1.13914132,0.01714744,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.522080,11276,0xF0,0x00,0,0.93900007,2.35600019,0.70600003,0.04900000,0.96766746,1.00849688,1.23592353,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.522080,11277,0xF0,0x00,0,0.98300004,2.34900022,0.74300003,0.05300000,1.09095740,1.00299191,1.32113993,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.543262,11278,0xF0,0x00,0,1.02900004,2.34400010,0.76900005,0.05000000,1.18983221,0.99806565,1.40087545,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.543262,11279,0xF0,0x00,0,1.07000005,2.33000016,0.78800005,0.05300000,1.27696228,0.99276298,1.47168708,0.00239417,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.563928,11280,0xF0,0x00,0,1.10400009,2.32300019,0.80700004,0.05100000,1.35011256,0.98683161,1.50000000,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.563928,11281,0xF0,0x00,0,1.12700009,2.30700016,0.83000004,0.05000000,1.40981960,0.98044080,1.50000000,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.585303,11282,0xF0,0x00,0,1.14400005,2.29500008,0.85600007,0.05600000,1.46149063,0.97415435,1.50000000,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.585303,11283,0xF0,0x00,0,1.19500005,2.28900003,0.87400001,0.04900000,1.50000000,0.96810001,1.50000000,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.606622,11284,0xF0,0x00,0,1.24300003,2.27500010,0.88800007,0.04900000,1.50000000,0.96245313,1.50000000,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.606622,11285,0xF0,0x00,0,1.27500010,2.27100015,0.90100002,0.05400000,1.50000000,0.95690590,1.50000000,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
78.628007,11286,0xF0,0x00,0,1.30500007,2.26500010,0.91500002,0.04900000,1.50000000,0.95176899,1.50000000,0.00000000,1.00000000,2.00000000,0.00000000,0.00000000,1.00000000,1.00000000,1.00000000,1.00000000
