pc_time_s,seq_id,module_id,status,tx_drops,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13
26.773679,7467,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01831055,0.01281738
26.795169,7468,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00549316,0.00549316
26.795169,7469,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00732422,-0.01831055
26.816908,7470,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00183105,0.00366211
26.816908,7471,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00183105,0.01647949
26.839246,7472,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00366211,-0.01831055
26.839246,7473,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00183105,0.01098633
26.859996,7474,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.02197266,0.00915527
26.859996,7475,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00366211,-0.02014160
26.880860,7476,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01831055,0.00000000
26.880860,7477,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01281738,0.01098633
26.880860,7478,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00549316,-0.00732422
26.901903,7479,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00366211,-0.00915527
26.901903,7480,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00915527,-0.01464844
26.922944,7481,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.02014160,0.00732422
26.922944,7482,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00366211,-0.02197266
26.943576,7483,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00183105,0.02380371
26.943576,7484,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00549316,0.01098633
26.964842,7485,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01647949,0.01464844
26.964842,7486,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00366211,-0.00732422
26.985501,7487,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00183105,-0.00732422
26.985501,7488,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01281738,0.00549316
27.007411,7489,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00732422,-0.00183105
27.007411,7490,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01098633,-0.00183105
27.029835,7491,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.02563477,0.00549316
27.029835,7492,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01281738,0.00000000
27.050423,7493,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00915527,-0.01281738
27.050423,7494,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.02014160,-0.01098633
27.050423,7495,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00549316,0.01464844
27.071559,7496,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00732422,-0.00915527
27.071559,7497,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00366211,-0.00915527
27.093048,7498,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00915527,0.02197266
27.093048,7499,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.02197266,0.02746582
27.114382,7500,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00183105,-0.02380371
27.114382,7501,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00732422,0.01464844
27.136166,7502,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00732422,-0.01098633
27.136166,7503,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01281738,-0.00915527
27.157760,7504,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00732422,-0.00732422
27.157760,7505,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00366211,-0.01098633
27.180389,7506,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.01464844
27.180389,7507,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00183105,0.01281738
27.180389,7508,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00366211,-0.00366211
27.201118,7509,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00183105,0.01281738
27.201118,7510,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00915527,-0.02014160
27.221978,7511,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.02380371,0.01281738
27.221978,7512,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00366211,0.01831055
27.243248,7513,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01464844,0.01831055
27.243248,7514,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01464844,-0.00549316
27.264164,7515,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00549316,-0.00366211
27.264164,7516,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01281738,0.00732422
27.284905,7517,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00366211,-0.01281738
27.284905,7518,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01281738,0.01281738
27.306009,7519,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00549316,-0.02014160
27.306009,7520,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00915527,0.00549316
27.328434,7521,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.02197266,-0.01281738
27.328434,7522,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00732422,0.02014160
27.350406,7523,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00000000,-0.01281738
27.350406,7524,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01647949,0.01281738
27.350406,7525,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00366211,0.01098633
27.371416,7526,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01098633,0.01281738
27.371416,7527,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.02014160,0.00915527
27.392504,7528,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00549316,-0.00732422
27.392504,7529,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01098633,-0.01098633
27.413839,7530,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00549316,0.01831055
27.413839,7531,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00732422,-0.02746582
27.435469,7532,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01098633,-0.00732422
27.435469,7533,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01464844,-0.00915527
27.456472,7534,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00732422,-0.02746582
27.456472,7535,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00549316
27.477066,7536,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00366211,0.00915527
27.477066,7537,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00549316,0.01098633
27.497918,7538,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01098633,-0.00732422
27.497918,7539,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01464844,-0.00549316
27.519574,7540,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.02014160
27.519574,7541,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01098633,-0.00732422
27.540448,7542,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00183105,0.00915527
27.540448,7543,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00366211,0.00366211
27.540448,7544,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00915527,0.02014160
27.561505,7545,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00732422,-0.00915527
27.561505,7546,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00366211,0.00366211
27.582556,7547,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00915527,-0.01464844
27.582556,7548,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00915527,-0.00366211
27.604034,7549,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00000000,-0.01831055
27.604034,7550,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00732422,-0.00366211
27.625710,7551,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00549316,0.01281738
27.625710,7552,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00732422,0.00000000
27.647288,7553,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01098633,-0.00549316
27.647288,7554,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00732422,0.00000000
27.669743,7555,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00732422,0.01281738
27.669743,7556,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00732422,-0.00732422
27.691079,7557,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00732422,0.02746582
27.691079,7558,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01831055,0.00732422
27.691079,7559,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00915527
27.712309,7560,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01831055,0.01098633
27.712309,7561,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00732422,0.01831055
27.733107,7562,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00915527,-0.02014160
27.733107,7563,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00915527,-0.00732422
27.753671,7564,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01647949,0.01831055
27.753671,7565,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01098633,0.01464844
27.774999,7566,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00915527,-0.00549316
27.774999,7567,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00549316,0.01098633
27.796945,7568,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01464844,0.00549316
27.796945,7569,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01098633,0.01098633
27.819361,7570,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00915527,0.01464844
27.819361,7571,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.01281738
27.840420,7572,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00732422,-0.00549316
27.840420,7573,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00915527,-0.01647949
27.840420,7574,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00549316,-0.01831055
27.861747,7575,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00915527,-0.00366211
27.861747,7576,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00915527,-0.01098633
27.882906,7577,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01831055,-0.00732422
27.882906,7578,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00732422,0.01281738
27.904318,7579,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01464844,-0.02014160
27.904318,7580,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00366211,-0.00366211
27.925895,7581,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00915527,-0.01098633
27.925895,7582,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01647949,-0.01098633
27.948230,7583,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00915527,0.00000000
27.948230,7584,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01464844,-0.01647949
27.970373,7585,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.00732422,0.00000000
27.970373,7586,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00366211,0.00732422
27.970373,7587,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01281738,0.00732422
27.991145,7588,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00915527,0.01098633
27.991145,7589,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.01098633,0.02014160
28.011585,7590,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01281738,0.00000000
28.011585,7591,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.02380371,0.00549316
28.032462,7592,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.00549316
28.032462,7593,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.01098633,0.01281738
28.053509,7594,0xF0,0x00,0,-5.16357422,-0.85693359,-5.16357422,-0.85693359,0.00000000,0.00000000,0.00000000,0.00000000,20.00000000,1.00000000,1.00000000,1.00000000,-0.02563477,0.00915527
