pc_time_s,seq_id,module_id,status,tx_drops,EMG R env,EMG L env,EMG R act,EMG L act,FSR RH,FSR RT,FSR LH,FSR LT,Phase R,Phase L,Gait R,Gait L,Thigh R,Thigh L,Tau R,Tau L
3.6100,361,240,0,0,0.00971,0.01077,0.02353,0.02886,0.70500,0.70218,0.70036,0.69676,0.00000,0.00000,2.00000,2.00000,-4.98570,-4.97446,0.00000,0.00000
3.6200,362,240,0,0,0.00984,0.01080,0.02419,0.02900,0.70467,0.70047,0.70213,0.69770,0.00000,0.00000,2.00000,2.00000,-4.98291,-4.96315,0.00000,0.00000
3.6300,363,240,0,0,0.01027,0.01067,0.02636,0.02834,0.70162,0.70013,0.70371,0.69871,0.00000,0.00000,2.00000,2.00000,-4.97877,-4.95828,0.00000,0.00000
3.6400,364,240,0,0,0.01040,0.01065,0.02701,0.02824,0.70036,0.70065,0.70466,0.69777,0.00000,0.00000,2.00000,2.00000,-4.97605,-4.96959,0.00000,0.00000
3.6500,365,240,0,0,0.01042,0.01081,0.02712,0.02907,0.70084,0.70061,0.70537,0.69986,0.00000,0.00000,2.00000,2.00000,-4.97480,-4.97333,0.00000,0.00000
3.6600,366,240,0,0,0.01108,0.01056,0.03042,0.02779,0.70100,0.69909,0.70219,0.69888,0.00000,0.00000,2.00000,2.00000,-4.97975,-4.97867,0.00000,0.00000
3.6700,367,240,0,0,0.01078,0.01038,0.02888,0.02688,0.70474,0.69801,0.70239,0.69776,0.00000,0.00000,2.00000,2.00000,-4.97207,-4.99414,0.00000,0.00000
3.6800,368,240,0,0,0.01073,0.01042,0.02865,0.02711,0.70180,0.69984,0.70073,0.69748,0.00000,0.00000,2.00000,2.00000,-4.96690,-5.00674,0.00000,0.00000
3.6900,369,240,0,0,0.01026,0.01051,0.02630,0.02754,0.69724,0.70003,0.69782,0.69993,0.00000,0.00000,2.00000,2.00000,-4.97117,-5.01600,0.00000,0.00000
3.7000,370,240,0,0,0.01019,0.01030,0.02596,0.02649,0.70178,0.70209,0.69795,0.69973,0.00000,0.00000,2.00000,2.00000,-4.96970,-5.02472,0.00000,0.00000
3.7100,371,240,0,0,0.01027,0.01031,0.02636,0.02655,0.69963,0.70252,0.70069,0.69867,0.00000,0.00000,2.00000,2.00000,-4.97228,-5.02605,0.00000,0.00000
3.7200,372,240,0,0,0.01004,0.01031,0.02521,0.02657,0.69868,0.70098,0.70125,0.70055,0.00000,0.00000,2.00000,2.00000,-4.97393,-5.03058,0.00000,0.00000
3.7300,373,240,0,0,0.00974,0.00985,0.02369,0.02426,0.70093,0.69738,0.70423,0.70392,0.00000,0.00000,2.00000,2.00000,-4.96632,-5.03074,0.00000,0.00000
3.7400,374,240,0,0,0.00999,0.00995,0.02497,0.02477,0.69714,0.70065,0.70336,0.70319,0.00000,0.00000,2.00000,2.00000,-4.97039,-5.02430,0.00000,0.00000
3.7500,375,240,0,0,0.01020,0.01004,0.02598,0.02521,0.69840,0.70028,0.70646,0.70434,0.00000,0.00000,2.00000,2.00000,-4.97368,-5.02969,0.00000,0.00000
3.7600,376,240,0,0,0.01025,0.01010,0.02623,0.02552,0.70162,0.69756,0.70498,0.70486,0.00000,0.00000,2.00000,2.00000,-4.98214,-5.02536,0.00000,0.00000
3.7700,377,240,0,0,0.01054,0.01050,0.02768,0.02748,0.69967,0.69798,0.70366,0.70253,0.00000,0.00000,2.00000,2.00000,-4.98651,-5.01965,0.00000,0.00000
3.7800,378,240,0,0,0.01016,0.01020,0.02579,0.02602,0.69917,0.70004,0.70055,0.70188,0.00000,0.00000,2.00000,2.00000,-4.98720,-5.01672,0.00000,0.00000
3.7900,379,240,0,0,0.01021,0.01008,0.02605,0.02538,0.69919,0.69774,0.70223,0.69926,0.00000,0.00000,2.00000,2.00000,-4.97072,-5.03358,0.00000,0.00000
3.8000,380,240,0,0,0.00986,0.00959,0.02430,0.02296,0.69967,0.69613,0.70079,0.69913,0.00000,0.00000,2.00000,2.00000,-4.97338,-5.03093,0.00000,0.00000
3.8100,381,240,0,0,0.00994,0.00971,0.02472,0.02354,0.69861,0.69843,0.69951,0.69834,0.00000,0.00000,2.00000,2.00000,-4.97952,-5.01706,0.00000,0.00000
3.8200,382,240,0,0,0.00995,0.00981,0.02473,0.02406,0.69968,0.70017,0.70175,0.69813,0.00000,0.00000,2.00000,2.00000,-4.98468,-5.02015,0.00000,0.00000
3.8300,383,240,0,0,0.00971,0.00986,0.02357,0.02430,0.69918,0.69906,0.70317,0.69741,0.00000,0.00000,2.00000,2.00000,-4.97750,-5.01795,0.00000,0.00000
3.8400,384,240,0,0,0.01016,0.01025,0.02578,0.02625,0.70072,0.70315,0.70416,0.69765,0.00000,0.00000,2.00000,2.00000,-4.98219,-4.99786,0.00000,0.00000
3.8500,385,240,0,0,0.01046,0.01048,0.02730,0.02740,0.69979,0.70298,0.70243,0.69917,0.00000,0.00000,2.00000,2.00000,-4.98681,-4.98343,0.00000,0.00000
3.8600,386,240,0,0,0.01030,0.01048,0.02649,0.02738,0.70026,0.70228,0.70168,0.69920,0.00000,0.00000,2.00000,2.00000,-5.00774,-4.96692,0.00000,0.00000
3.8700,387,240,0,0,0.01038,0.01037,0.02690,0.02687,0.69936,0.70069,0.70112,0.69636,0.00000,0.00000,2.00000,2.00000,-5.01169,-4.95709,0.00000,0.00000
3.8800,388,240,0,0,0.01048,0.01061,0.02742,0.02803,0.69782,0.69948,0.70210,0.69613,0.00000,0.00000,2.00000,2.00000,-5.00110,-4.94966,0.00000,0.00000
3.8900,389,240,0,0,0.01060,0.01054,0.02801,0.02772,0.69671,0.69917,0.70408,0.69469,0.00000,0.00000,2.00000,2.00000,-5.01077,-4.94599,0.00000,0.00000
3.9000,390,240,0,0,0.01066,0.01033,0.02829,0.02663,0.69921,0.69960,0.70357,0.69655,0.00000,0.00000,2.00000,2.00000,-5.01029,-4.94554,0.00000,0.00000
3.9100,391,240,0,0,0.01053,0.00997,0.02765,0.02485,0.70083,0.69766,0.70583,0.69832,0.00000,0.00000,2.00000,2.00000,-5.00629,-4.93482,0.00000,0.00000
3.9200,392,240,0,0,0.01040,0.00999,0.02700,0.02496,0.70093,0.69799,0.70571,0.69920,0.00000,0.00000,2.00000,2.00000,-4.99696,-4.93851,0.00000,0.00000
3.9300,393,240,0,0,0.01056,0.01027,0.02778,0.02634,0.70071,0.69778,0.70376,0.69813,0.00000,0.00000,2.00000,2.00000,-4.98180,-4.95225,0.00000,0.00000
3.9400,394,240,0,0,0.01067,0.01080,0.02837,0.02902,0.70067,0.70094,0.70409,0.69904,0.00000,0.00000,2.00000,2.00000,-4.97565,-4.94631,0.00000,0.00000
3.9500,395,240,0,0,0.01089,0.01071,0.02947,0.02853,0.69835,0.69887,0.70577,0.69853,0.00000,0.00000,2.00000,2.00000,-4.98487,-4.93688,0.00000,0.00000
3.9600,396,240,0,0,0.01103,0.01045,0.03014,0.02727,0.70149,0.69621,0.70748,0.69707,0.00000,0.00000,2.00000,2.00000,-4.99285,-4.93149,0.00000,0.00000
3.9700,397,240,0,0,0.01070,0.01018,0.02849,0.02590,0.70114,0.69575,0.70738,0.69909,0.00000,0.00000,2.00000,2.00000,-5.00322,-4.93475,0.00000,0.00000
3.9800,398,240,0,0,0.01089,0.01036,0.02944,0.02681,0.69964,0.69491,0.70540,0.70068,0.00000,0.00000,2.00000,2.00000,-5.01476,-4.93029,0.00000,0.00000
3.9900,399,240,0,0,0.01062,0.00999,0.02812,0.02493,0.69973,0.69659,0.70357,0.70205,0.00000,0.00000,2.00000,2.00000,-5.01844,-4.92435,0.00000,0.00000
4.0000,400,240,0,0,0.01042,0.01022,0.02711,0.02610,0.69903,0.69637,0.70354,0.70049,0.00000,0.00000,2.00000,2.00000,-5.00931,-4.92012,0.00000,0.00000
4.0100,401,240,0,0,0.01051,0.01045,0.02753,0.02724,0.70021,0.69953,0.70532,0.70229,0.00000,0.00000,2.00000,2.00000,-4.99155,-4.93708,0.00000,0.00000
4.0200,402,240,0,0,0.01032,0.01053,0.02662,0.02765,0.70166,0.70029,0.70457,0.70086,0.00000,0.00000,2.00000,2.00000,-4.97210,-4.95765,0.00000,0.00000
4.0300,403,240,0,0,0.01057,0.01045,0.02785,0.02723,0.70241,0.70306,0.70407,0.70169,0.00000,0.00000,2.00000,2.00000,-4.98171,-4.97849,0.00000,0.00000
4.0400,404,240,0,0,0.01062,0.01056,0.02808,0.02779,0.70144,0.70160,0.70304,0.70039,0.00000,0.00000,2.00000,2.00000,-4.98823,-4.98804,0.00000,0.00000
4.0500,405,240,0,0,0.01045,0.01055,0.02726,0.02776,0.69890,0.70060,0.70167,0.69992,0.00000,0.00000,2.00000,2.00000,-4.99053,-4.99294,0.00000,0.00000
4.0600,406,240,0,0,0.01045,0.01034,0.02723,0.02670,0.69797,0.70161,0.70095,0.69596,0.00000,0.00000,2.00000,2.00000,-4.98666,-5.01021,0.00000,0.00000
4.0700,407,240,0,0,0.01062,0.01076,0.02812,0.02881,0.70021,0.69870,0.70091,0.69657,0.00000,0.00000,2.00000,2.00000,-4.98982,-5.01706,0.00000,0.00000
4.0800,408,240,0,0,0.01050,0.01059,0.02752,0.02793,0.70203,0.69729,0.70348,0.69766,0.00000,0.00000,2.00000,2.00000,-4.99901,-5.03138,0.00000,0.00000
4.0900,409,240,0,0,0.01058,0.01070,0.02791,0.02852,0.69931,0.69863,0.70214,0.69763,0.00000,0.00000,2.00000,2.00000,-4.99048,-5.04854,0.00000,0.00000
4.1000,410,240,0,0,0.01028,0.01009,0.02639,0.02546,0.70177,0.69776,0.70164,0.70116,0.00000,0.00000,2.00000,2.00000,-4.98662,-5.03577,0.00000,0.00000
4.1100,411,240,0,0,0.01025,0.01046,0.02624,0.02728,0.70154,0.69926,0.69977,0.69893,0.00000,0.00000,2.00000,2.00000,-4.96675,-5.03470,0.00000,0.00000
4.1200,412,240,0,0,0.01033,0.01076,0.02664,0.02881,0.70402,0.69584,0.70101,0.69830,0.00000,0.00000,2.00000,2.00000,-4.94502,-5.02935,0.00000,0.00000
4.1300,413,240,0,0,0.01040,0.01067,0.02702,0.02835,0.70355,0.69480,0.70298,0.69728,0.00000,0.00000,2.00000,2.00000,-4.93850,-5.02863,0.00000,0.00000
4.1400,414,240,0,0,0.01073,0.01072,0.02866,0.02859,0.69975,0.69559,0.70483,0.69710,0.00000,0.00000,2.00000,2.00000,-4.93433,-5.03214,0.00000,0.00000
4.1500,415,240,0,0,0.01063,0.01075,0.02817,0.02877,0.69837,0.69819,0.70384,0.69959,0.00000,0.00000,2.00000,2.00000,-4.93157,-5.03869,0.00000,0.00000
4.1600,416,240,0,0,0.01055,0.01052,0.02774,0.02758,0.69797,0.70025,0.70373,0.70213,0.00000,0.00000,2.00000,2.00000,-4.92238,-5.03660,0.00000,0.00000
4.1700,417,240,0,0,0.01013,0.01060,0.02567,0.02802,0.69771,0.70083,0.70246,0.70039,0.00000,0.00000,2.00000,2.00000,-4.92444,-5.04229,0.00000,0.00000
4.1800,418,240,0,0,0.01002,0.01037,0.02510,0.02685,0.70004,0.69910,0.70265,0.69910,0.00000,0.00000,2.00000,2.00000,-4.92217,-5.03990,0.00000,0.00000
4.1900,419,240,0,0,0.01020,0.01025,0.02601,0.02623,0.70072,0.70052,0.70244,0.69744,0.00000,0.00000,2.00000,2.00000,-4.90033,-5.03696,0.00000,0.00000
4.2000,420,240,0,0,0.01071,0.01053,0.02854,0.02767,0.69915,0.70027,0.70187,0.70029,0.00000,0.00000,2.00000,2.00000,-4.90880,-5.03503,0.00000,0.00000
4.2100,421,240,0,0,0.01063,0.01071,0.02814,0.02856,0.70073,0.69906,0.70158,0.70205,0.00000,0.00000,2.00000,2.00000,-4.91828,-5.03290,0.00000,0.00000
4.2200,422,240,0,0,0.01055,0.01047,0.02774,0.02736,0.69805,0.69722,0.70189,0.70132,0.00000,0.00000,2.00000,2.00000,-4.91872,-5.01688,0.00000,0.00000
4.2300,423,240,0,0,0.01048,0.01029,0.02741,0.02646,0.69608,0.69963,0.70089,0.69866,0.00000,0.00000,2.00000,2.00000,-4.93142,-5.01118,0.00000,0.00000
4.2400,424,240,0,0,0.01032,0.01018,0.02662,0.02590,0.69723,0.70006,0.70025,0.69688,0.00000,0.00000,2.00000,2.00000,-4.93627,-5.00789,0.00000,0.00000
4.2500,425,240,0,0,0.01037,0.01040,0.02686,0.02700,0.69912,0.70046,0.70299,0.69802,0.00000,0.00000,2.00000,2.00000,-4.93812,-5.00502,0.00000,0.00000
4.2600,426,240,0,0,0.01045,0.01018,0.02725,0.02591,0.69951,0.70053,0.70662,0.69946,0.00000,0.00000,2.00000,2.00000,-4.93370,-4.99716,0.00000,0.00000
4.2700,427,240,0,0,0.01085,0.01032,0.02924,0.02660,0.69927,0.69884,0.70283,0.69622,0.00000,0.00000,2.00000,2.00000,-4.91495,-4.99853,0.00000,0.00000
4.2800,428,240,0,0,0.01073,0.01050,0.02864,0.02752,0.69900,0.69858,0.69999,0.69672,0.00000,0.00000,2.00000,2.00000,-4.92008,-5.00603,0.00000,0.00000
4.2900,429,240,0,0,0.01075,0.01046,0.02873,0.02728,0.69969,0.69945,0.69842,0.70028,0.00000,0.00000,2.00000,2.00000,-4.92624,-4.99783,0.00000,0.00000
4.3000,430,240,0,0,0.01086,0.01066,0.02929,0.02831,0.70159,0.70237,0.69868,0.69985,0.00000,0.00000,2.00000,2.00000,-4.92908,-5.00010,0.00000,0.00000
4.3100,431,240,0,0,0.01058,0.01052,0.02791,0.02762,0.70229,0.70057,0.70051,0.70233,0.00000,0.00000,2.00000,2.00000,-4.95357,-4.98119,0.00000,0.00000
4.3200,432,240,0,0,0.01028,0.01044,0.02640,0.02722,0.70457,0.70140,0.70134,0.70276,0.00000,0.00000,2.00000,2.00000,-4.97058,-4.97363,0.00000,0.00000
4.3300,433,240,0,0,0.01028,0.01022,0.02638,0.02609,0.70235,0.70274,0.70126,0.70022,0.00000,0.00000,2.00000,2.00000,-4.97728,-4.95654,0.00000,0.00000
4.3400,434,240,0,0,0.01049,0.01049,0.02744,0.02745,0.70236,0.70558,0.70178,0.69968,0.00000,0.00000,2.00000,2.00000,-4.98112,-4.95669,0.00000,0.00000
4.3500,435,240,0,0,0.01078,0.01030,0.02888,0.02649,0.70156,0.70427,0.70016,0.69956,0.00000,0.00000,2.00000,2.00000,-4.98485,-4.96520,0.00000,0.00000
4.3600,436,240,0,0,0.01091,0.01040,0.02953,0.02701,0.70048,0.70396,0.69971,0.69811,0.00000,0.00000,2.00000,2.00000,-4.99144,-4.96385,0.00000,0.00000
4.3700,437,240,0,0,0.01122,0.01039,0.03109,0.02693,0.70269,0.70025,0.69976,0.69704,0.00000,0.00000,2.00000,2.00000,-5.00666,-4.96258,0.00000,0.00000
4.3800,438,240,0,0,0.01085,0.01016,0.02925,0.02580,0.70222,0.70154,0.69722,0.70032,0.00000,0.00000,2.00000,2.00000,-5.02054,-4.97181,0.00000,0.00000
4.3900,439,240,0,0,0.01070,0.01009,0.02852,0.02546,0.70210,0.69896,0.69608,0.69863,0.00000,0.00000,2.00000,2.00000,-5.03829,-4.97245,0.00000,0.00000
4.4000,440,240,0,0,0.01034,0.01048,0.02671,0.02740,0.70111,0.69875,0.69531,0.70078,0.00000,0.00000,2.00000,2.00000,-5.04054,-4.96092,0.00000,0.00000
4.4100,441,240,0,0,0.01056,0.01050,0.02780,0.02751,0.70061,0.70099,0.69785,0.69985,0.00000,0.00000,2.00000,2.00000,-5.04915,-4.95783,0.00000,0.00000
4.4200,442,240,0,0,0.01087,0.01025,0.02936,0.02626,0.69912,0.70184,0.69884,0.69985,0.00000,0.00000,2.00000,2.00000,-5.05101,-4.96588,0.00000,0.00000
4.4300,443,240,0,0,0.01085,0.01036,0.02927,0.02680,0.69782,0.70008,0.70016,0.70081,0.00000,0.00000,2.00000,2.00000,-5.04847,-4.97650,0.00000,0.00000
4.4400,444,240,0,0,0.01075,0.01034,0.02874,0.02669,0.69562,0.69808,0.69710,0.69961,0.00000,0.00000,2.00000,2.00000,-5.04773,-4.98851,0.00000,0.00000
4.4500,445,240,0,0,0.01070,0.01111,0.02849,0.03056,0.69685,0.69957,0.69545,0.70065,0.00000,0.00000,2.00000,2.00000,-5.03851,-5.00992,0.00000,0.00000
4.4600,446,240,0,0,0.01045,0.01098,0.02723,0.02990,0.69800,0.69867,0.69779,0.69711,0.00000,0.00000,2.00000,2.00000,-5.02821,-5.03409,0.00000,0.00000
4.4700,447,240,0,0,0.01023,0.01074,0.02614,0.02869,0.69852,0.69918,0.69383,0.69862,0.00000,0.00000,2.00000,2.00000,-5.00781,-5.04189,0.00000,0.00000
4.4800,448,240,0,0,0.01021,0.01096,0.02605,0.02978,0.70112,0.69862,0.69753,0.69494,0.00000,0.00000,2.00000,2.00000,-5.01784,-5.04287,0.00000,0.00000
4.4900,449,240,0,0,0.01024,0.01040,0.02620,0.02700,0.70155,0.70063,0.69521,0.69596,0.00000,0.00000,2.00000,2.00000,-5.02781,-5.05367,0.00000,0.00000
4.5000,450,240,0,0,0.01021,0.01042,0.02603,0.02711,0.69942,0.69715,0.69791,0.69847,0.00000,0.00000,2.00000,2.00000,-5.01285,-5.05579,0.00000,0.00000
4.5100,451,240,0,0,0.01000,0.01085,0.02500,0.02926,0.70078,0.69573,0.69702,0.69991,0.00000,0.00000,2.00000,2.00000,-5.01001,-5.06450,0.00000,0.00000
4.5200,452,240,0,0,0.01021,0.01070,0.02607,0.02851,0.70138,0.69517,0.69956,0.69780,0.00000,0.00000,2.00000,2.00000,-5.03053,-5.05500,0.00000,0.00000
4.5300,453,240,0,0,0.01021,0.01024,0.02603,0.02620,0.69960,0.69724,0.70495,0.69648,0.00000,0.00000,2.00000,2.00000,-5.04423,-5.04870,0.00000,0.00000
4.5400,454,240,0,0,0.01029,0.01020,0.02643,0.02599,0.69950,0.69479,0.69986,0.69631,0.00000,0.00000,2.00000,2.00000,-5.05471,-5.04254,0.00000,0.00000
4.5500,455,240,0,0,0.01052,0.01057,0.02762,0.02786,0.70005,0.70049,0.70104,0.69763,0.00000,0.00000,2.00000,2.00000,-5.05604,-5.03536,0.00000,0.00000
4.5600,456,240,0,0,0.01019,0.01061,0.02597,0.02803,0.69888,0.70026,0.69779,0.69494,0.00000,0.00000,2.00000,2.00000,-5.04074,-5.03216,0.00000,0.00000
4.5700,457,240,0,0,0.01046,0.01037,0.02730,0.02683,0.69821,0.70007,0.69909,0.69630,0.00000,0.00000,2.00000,2.00000,-5.03289,-5.01883,0.00000,0.00000
4.5800,458,240,0,0,0.01060,0.01023,0.02799,0.02613,0.69613,0.70006,0.69900,0.69783,0.00000,0.00000,2.00000,2.00000,-5.03026,-5.01722,0.00000,0.00000
4.5900,459,240,0,0,0.01058,0.01015,0.02789,0.02575,0.69910,0.70114,0.69949,0.69796,0.00000,0.00000,2.00000,2.00000,-5.04293,-5.02305,0.00000,0.00000
4.6000,460,240,0,0,0.01045,0.01030,0.02727,0.02649,0.70094,0.69950,0.69813,0.69938,0.00000,0.00000,2.00000,2.00000,-5.04088,-5.01806,0.00000,0.00000
4.6100,461,240,0,0,0.01080,0.01062,0.02901,0.02810,0.70221,0.69771,0.69992,0.69992,0.00000,0.00000,2.00000,2.00000,-5.04109,-5.01829,0.00000,0.00000
4.6200,462,240,0,0,0.01056,0.01079,0.02780,0.02895,0.70041,0.69780,0.69757,0.69905,0.00000,0.00000,2.00000,2.00000,-5.03463,-5.01928,0.00000,0.00000
4.6300,463,240,0,0,0.01024,0.01078,0.02620,0.02891,0.69915,0.69828,0.70027,0.69613,0.00000,0.00000,2.00000,2.00000,-5.02754,-5.02189,0.00000,0.00000
4.6400,464,240,0,0,0.01040,0.01039,0.02700,0.02693,0.69795,0.69949,0.69953,0.69741,0.00000,0.00000,2.00000,2.00000,-5.03703,-5.02371,0.00000,0.00000
4.6500,465,240,0,0,0.01059,0.01010,0.02796,0.02550,0.70052,0.70015,0.69735,0.69655,0.00000,0.00000,2.00000,2.00000,-5.03734,-5.03713,0.00000,0.00000
4.6600,466,240,0,0,0.01086,0.01030,0.02929,0.02649,0.70162,0.70077,0.70070,0.69655,0.00000,0.00000,2.00000,2.00000,-5.05696,-5.04274,0.00000,0.00000
4.6700,467,240,0,0,0.01085,0.01003,0.02925,0.02516,0.70050,0.70429,0.70040,0.69828,0.00000,0.00000,2.00000,2.00000,-5.06228,-5.04551,0.00000,0.00000
4.6800,468,240,0,0,0.01083,0.01008,0.02917,0.02541,0.69854,0.70269,0.70342,0.70108,0.00000,0.00000,2.00000,2.00000,-5.05666,-5.03165,0.00000,0.00000
4.6900,469,240,0,0,0.01106,0.01024,0.03028,0.02618,0.69675,0.70265,0.70449,0.70072,0.00000,0.00000,2.00000,2.00000,-5.05906,-5.02355,0.00000,0.00000
4.7000,470,240,0,0,0.01051,0.01003,0.02754,0.02516,0.69915,0.70288,0.70195,0.70143,0.00000,0.00000,2.00000,2.00000,-5.05781,-5.02019,0.00000,0.00000
4.7100,471,240,0,0,0.01062,0.00991,0.02810,0.02454,0.69873,0.70389,0.70128,0.69867,0.00000,0.00000,2.00000,2.00000,-5.05741,-5.02884,0.00000,0.00000
4.7200,472,240,0,0,0.01056,0.01002,0.02778,0.02511,0.69716,0.70058,0.70113,0.69944,0.00000,0.00000,2.00000,2.00000,-5.05378,-5.03496,0.00000,0.00000
4.7300,473,240,0,0,0.01035,0.01024,0.02677,0.02618,0.70264,0.70087,0.70332,0.69949,0.00000,0.00000,2.00000,2.00000,-5.04552,-5.02915,0.00000,0.00000
4.7400,474,240,0,0,0.01028,0.01051,0.02639,0.02757,0.70039,0.70200,0.70313,0.70165,0.00000,0.00000,2.00000,2.00000,-5.04766,-5.04188,0.00000,0.00000
4.7500,475,240,0,0,0.01058,0.01062,0.02788,0.02808,0.69845,0.70395,0.70257,0.70031,0.00000,0.00000,2.00000,2.00000,-5.05057,-5.04636,0.00000,0.00000
4.7600,476,240,0,0,0.01095,0.01057,0.02977,0.02786,0.70050,0.70494,0.70153,0.69983,0.00000,0.00000,2.00000,2.00000,-5.06570,-5.04734,0.00000,0.00000
4.7700,477,240,0,0,0.01075,0.01036,0.02875,0.02681,0.69936,0.70103,0.70103,0.70161,0.00000,0.00000,2.00000,2.00000,-5.06318,-5.04262,0.00000,0.00000
4.7800,478,240,0,0,0.01068,0.01014,0.02842,0.02569,0.70093,0.70203,0.70289,0.70102,0.00000,0.00000,2.00000,2.00000,-5.07393,-5.04854,0.00000,0.00000
4.7900,479,240,0,0,0.01063,0.01010,0.02814,0.02549,0.70115,0.70349,0.70211,0.69892,0.00000,0.00000,2.00000,2.00000,-5.07976,-5.07071,0.00000,0.00000
4.8000,480,240,0,0,0.01077,0.01027,0.02885,0.02635,0.69949,0.70494,0.70088,0.70341,0.00000,0.00000,2.00000,2.00000,-5.09114,-5.06387,0.00000,0.00000
4.8100,481,240,0,0,0.01132,0.01038,0.03160,0.02690,0.69971,0.70073,0.69971,0.70070,0.00000,0.00000,2.00000,2.00000,-5.08022,-5.05926,0.00000,0.00000
4.8200,482,240,0,0,0.01047,0.00993,0.02736,0.02463,0.69965,0.70237,0.69888,0.70040,0.00000,0.00000,2.00000,2.00000,-5.08403,-5.05281,0.00000,0.00000
4.8300,483,240,0,0,0.01077,0.00988,0.02887,0.02442,0.69857,0.70226,0.69688,0.70086,0.00000,0.00000,2.00000,2.00000,-5.07631,-5.04688,0.00000,0.00000
4.8400,484,240,0,0,0.01075,0.01029,0.02874,0.02644,0.69898,0.69825,0.69650,0.70107,0.00000,0.00000,2.00000,2.00000,-5.07017,-5.05473,0.00000,0.00000
4.8500,485,240,0,0,0.01079,0.01034,0.02897,0.02668,0.70115,0.69591,0.69992,0.70046,0.00000,0.00000,2.00000,2.00000,-5.07637,-5.05956,0.00000,0.00000
4.8600,486,240,0,0,0.01068,0.01004,0.02841,0.02522,0.70303,0.69812,0.69960,0.70003,0.00000,0.00000,2.00000,2.00000,-5.08558,-5.07658,0.00000,0.00000
4.8700,487,240,0,0,0.01026,0.01066,0.02632,0.02829,0.70401,0.69743,0.70087,0.69964,0.00000,0.00000,2.00000,2.00000,-5.07893,-5.08780,0.00000,0.00000
4.8800,488,240,0,0,0.01049,0.01058,0.02746,0.02790,0.70298,0.69858,0.69656,0.69790,0.00000,0.00000,2.00000,2.00000,-5.07780,-5.08530,0.00000,0.00000
4.8900,489,240,0,0,0.01064,0.01062,0.02821,0.02808,0.70148,0.70407,0.69844,0.70201,0.00000,0.00000,2.00000,2.00000,-5.07406,-5.08059,0.00000,0.00000
4.9000,490,240,0,0,0.01048,0.01064,0.02741,0.02822,0.70339,0.70534,0.69860,0.70110,0.00000,0.00000,2.00000,2.00000,-5.06718,-5.08777,0.00000,0.00000
4.9100,491,240,0,0,0.01023,0.01050,0.02616,0.02748,0.70481,0.70640,0.69819,0.70178,0.00000,0.00000,2.00000,2.00000,-5.06386,-5.08394,0.00000,0.00000
4.9200,492,240,0,0,0.01032,0.01031,0.02658,0.02655,0.70486,0.70324,0.69898,0.70074,0.00000,0.00000,2.00000,2.00000,-5.06651,-5.07698,0.00000,0.00000
4.9300,493,240,0,0,0.01054,0.01080,0.02771,0.02900,0.70399,0.70248,0.69845,0.69996,0.00000,0.00000,2.00000,2.00000,-5.07265,-5.07022,0.00000,0.00000
4.9400,494,240,0,0,0.01052,0.01091,0.02762,0.02955,0.70351,0.70190,0.69538,0.69922,0.00000,0.00000,2.00000,2.00000,-5.06459,-5.08119,0.00000,0.00000
4.9500,495,240,0,0,0.01036,0.01095,0.02681,0.02975,0.70220,0.70256,0.69816,0.69689,0.00000,0.00000,2.00000,2.00000,-5.06018,-5.07291,0.00000,0.00000
4.9600,496,240,0,0,0.01011,0.01093,0.02553,0.02963,0.69929,0.69966,0.69906,0.69748,0.00000,0.00000,2.00000,2.00000,-5.05394,-5.07085,0.00000,0.00000
4.9700,497,240,0,0,0.01028,0.01056,0.02641,0.02781,0.69941,0.69767,0.69881,0.69750,0.00000,0.00000,2.00000,2.00000,-5.05778,-5.06613,0.00000,0.00000
4.9800,498,240,0,0,0.01042,0.01080,0.02708,0.02899,0.70146,0.69835,0.69755,0.70011,0.00000,0.00000,2.00000,2.00000,-5.06910,-5.07486,0.00000,0.00000
4.9900,499,240,0,0,0.01067,0.01050,0.02833,0.02752,0.69904,0.69783,0.69580,0.69811,0.00000,0.00000,2.00000,2.00000,-5.06702,-5.08415,0.00000,0.00000
5.0000,500,240,0,0,0.01068,0.01054,0.02838,0.02769,0.69707,0.69891,0.69732,0.69768,0.00000,0.00000,2.00000,2.00000,-5.07053,-5.08883,0.00000,0.00000
5.0100,501,240,0,0,0.01070,0.01014,0.02849,0.02570,0.69570,0.69975,0.70070,0.69684,0.00000,0.00000,2.00000,2.00000,-5.06744,-5.08638,0.00000,0.00000
5.0200,502,240,0,0,0.01083,0.00976,0.02917,0.02382,0.69778,0.70090,0.70084,0.70007,0.00000,0.00000,2.00000,2.00000,-5.06901,-5.08548,0.00000,0.00000
5.0300,503,240,0,0,0.01026,0.01001,0.02630,0.02504,0.69923,0.70171,0.69834,0.69863,0.00000,0.00000,2.00000,2.00000,-5.06532,-5.08594,0.00000,0.00000
5.0400,504,240,0,0,0.01041,0.00994,0.02706,0.02469,0.69735,0.69890,0.69917,0.69993,0.00000,0.00000,2.00000,2.00000,-5.06625,-5.08885,0.00000,0.00000
5.0500,505,240,0,0,0.01023,0.00963,0.02615,0.02315,0.70136,0.69965,0.69931,0.70154,0.00000,0.00000,2.00000,2.00000,-5.06169,-5.08529,0.00000,0.00000
5.0600,506,240,0,0,0.01008,0.00996,0.02540,0.02479,0.70048,0.69945,0.70092,0.70088,0.00000,0.00000,2.00000,2.00000,-5.04534,-5.07990,0.00000,0.00000
