pc_time_s,seq_id,module_id,status,tx_drops,EMG R env,EMG L env,EMG R act,EMG L act,FSR RH,FSR RT,FSR LH,FSR LT,Phase R,Phase L,Gait R,Gait L,Thigh R,Thigh L,Tau R,Tau L
0.8400,20430,240,0,0,0.001566,0.010363,0.000000,0.000000,1.500000,1.500000,1.413057,1.500000,0.188731,0.177855,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.8500,20431,240,0,0,0.001653,0.010646,0.000000,0.000000,1.500000,1.500000,1.412728,1.500000,0.191836,0.180355,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.8600,20432,240,0,0,0.001742,0.010271,0.000000,0.000000,1.500000,1.500000,1.409896,1.500000,0.194942,0.182855,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.8700,20433,240,0,0,0.001729,0.010128,0.000000,0.000000,1.500000,1.500000,1.409779,1.500000,0.198047,0.185355,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.8800,20434,240,0,0,0.001575,0.009795,0.000000,0.000000,1.500000,1.500000,1.409277,1.500000,0.201153,0.187855,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.8900,20435,240,0,0,0.001419,0.009911,0.000000,0.000000,1.500000,1.500000,1.410429,1.500000,0.204258,0.190355,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.9000,20437,240,0,0,0.001490,0.009274,0.000000,0.000000,1.500000,1.500000,1.408976,1.500000,0.210469,0.195355,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.9100,20438,240,0,0,0.001529,0.009881,0.000000,0.000000,1.500000,1.500000,1.407746,1.500000,0.213575,0.197855,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.9200,20439,240,0,0,0.001340,0.009545,0.000000,0.000000,1.500000,1.500000,1.407133,1.500000,0.216681,0.200355,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.9300,20440,240,0,0,0.001328,0.009787,0.000000,0.000000,1.500000,1.500000,1.406340,1.500000,0.219786,0.202854,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.9400,20441,240,0,0,0.001310,0.009487,0.000000,0.000000,1.500000,1.500000,1.404625,1.500000,0.222892,0.205354,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.9500,20442,240,0,0,0.001272,0.009546,0.000000,0.000000,1.500000,1.500000,1.402967,1.500000,0.225997,0.207854,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.9600,20443,240,0,0,0.001432,0.009723,0.000000,0.000000,1.500000,1.500000,1.403332,1.500000,0.229103,0.210354,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.9700,20444,240,0,0,0.001392,0.009402,0.000000,0.000000,1.500000,1.500000,1.402712,1.500000,0.232208,0.212854,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.9800,20445,240,0,0,0.001512,0.009231,0.000000,0.000000,1.500000,1.500000,1.402384,1.500000,0.235314,0.215354,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
0.9900,20446,240,0,0,0.001465,0.008940,0.000000,0.000000,1.500000,1.500000,1.402756,1.500000,0.238419,0.217854,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
1.0000,20447,240,0,0,0.001637,0.009105,0.000000,0.000000,1.500000,1.500000,1.402026,1.500000,0.241525,0.220354,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
1.0100,20448,240,0,0,0.001825,0.009385,0.000000,0.000000,1.500000,1.500000,1.402293,1.500000,0.244630,0.222854,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
1.0200,20449,240,0,0,0.001771,0.009173,0.000000,0.000000,1.500000,1.500000,1.401045,1.500000,0.247736,0.225354,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
1.0300,20450,240,0,0,0.001573,0.009460,0.000000,0.000000,1.500000,1.500000,1.401418,1.500000,0.250842,0.227854,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
1.0400,20451,240,0,0,0.001439,0.009757,0.000000,0.000000,1.500000,1.500000,1.401855,1.500000,0.253947,0.230354,1.000000,2.000000,3.471680,-19.819336,0.000000,0.000000
1.0500,20452,240,0,0,0.001770,0.009703,0.000000,0.000000,1.500000,1.500000,1.400826,1.500000,0.257053,0.232854,1.000000,2.000000,3.471680,-19.819336,0.000000,0.000000
1.0600,20453,240,0,0,0.001592,0.009369,0.000000,0.000000,1.500000,1.500000,1.399961,1.500000,0.260159,0.235354,1.000000,2.000000,3.471680,-19.819336,0.000000,0.000000
1.0700,20454,240,0,0,0.001666,0.009063,0.000000,0.000000,1.500000,1.500000,1.398203,1.500000,0.263264,0.237854,1.000000,2.000000,3.471680,-19.819336,0.000000,0.000000
1.0800,20455,240,0,0,0.001544,0.008399,0.000000,0.000000,1.500000,1.500000,1.397735,1.500000,0.266370,0.240354,1.000000,2.000000,3.471680,-19.819336,0.000000,0.000000
1.0900,20456,240,0,0,0.001495,0.007978,0.000000,0.000000,1.500000,1.500000,1.396340,1.500000,0.269476,0.242854,1.000000,2.000000,3.471680,-19.819336,0.000000,0.000000
1.1000,20457,240,0,0,0.001390,0.008192,0.000000,0.000000,1.500000,1.500000,1.395857,1.500000,0.272582,0.245354,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
1.1100,20458,240,0,0,0.001291,0.008154,0.000000,0.000000,1.500000,1.500000,1.394152,1.500000,0.275687,0.247854,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
1.1200,20459,240,0,0,0.001533,0.008547,0.000000,0.000000,1.500000,1.500000,1.394610,1.500000,0.278793,0.250354,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
1.1300,20460,240,0,0,0.001455,0.009061,0.000000,0.000000,1.500000,1.500000,1.394668,1.500000,0.281899,0.252854,1.000000,2.000000,3.471680,-19.797363,0.000000,0.000000
1.1400,20461,240,0,0,0.001594,0.009373,0.000000,0.000000,1.500000,1.500000,1.393763,1.500000,0.285004,0.255354,1.000000,2.000000,3.493652,-19.797363,0.000000,0.000000
1.1500,20462,240,0,0,0.001554,0.009353,0.000000,0.000000,1.500000,1.500000,1.391840,1.500000,0.288110,0.257854,1.000000,2.000000,3.493652,-19.797363,0.000000,0.000000
1.1600,20463,240,0,0,0.001601,0.009424,0.000000,0.000000,1.500000,1.500000,1.392936,1.500000,0.291216,0.260354,1.000000,2.000000,3.493652,-19.797363,0.000000,0.000000
1.1700,20464,240,0,0,0.001650,0.009168,0.000000,0.000000,1.500000,1.500000,1.393033,1.500000,0.294321,0.262854,1.000000,2.000000,3.493652,-19.797363,0.000000,0.000000
1.1800,20465,240,0,0,0.001770,0.009371,0.000000,0.000000,1.500000,1.500000,1.392208,1.500000,0.297427,0.265355,1.000000,2.000000,3.493652,-19.797363,0.000000,0.000000
1.1900,20466,240,0,0,0.001591,0.009107,0.000000,0.000000,1.500000,1.500000,1.392436,1.500000,0.300533,0.267855,1.000000,2.000000,3.493652,-19.797363,0.000000,0.000000
1.2000,20467,240,0,0,0.001723,0.008971,0.000000,0.000000,1.500000,1.500000,1.391784,1.500000,0.303639,0.270355,1.000000,2.000000,3.493652,-19.775391,0.000000,0.000000
