time_s,pc_time_s,seq_id,module_id,tx_drops,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11
22.763000,227.353302,31641,240,0,0.378811,0.987366,0.050666,0.050398,0.567537,0.050319,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.764000,227.353349,31642,240,0,0.340621,0.988275,0.050502,0.050319,0.567813,0.050168,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.765000,227.353388,31643,240,0,0.301798,0.989027,0.050291,0.050064,0.567993,0.050392,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.766000,227.382324,31644,240,0,0.262260,0.989594,0.050486,0.050073,0.568140,0.050411,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
22.767000,227.382445,31645,240,0,0.219656,0.989959,0.050599,0.050150,0.567962,0.050355,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.768000,227.382477,31646,240,0,0.174604,0.990289,0.050922,0.049782,0.567619,0.050583,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.769000,227.416417,31647,240,0,0.140553,0.990859,0.050281,0.049932,0.567997,0.050102,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.770000,227.416525,31648,240,0,0.185538,0.991539,0.050191,0.049931,0.568167,0.050337,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.771000,227.416572,31649,240,0,0.349839,0.992105,0.050198,0.050012,0.568162,0.050390,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.772000,227.416612,31650,240,0,0.550309,0.992373,0.050514,0.050059,0.568041,0.050157,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.773000,227.447302,31651,240,0,0.709153,0.992450,0.050931,0.049907,0.568427,0.050365,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.774000,227.447412,31652,240,0,0.795165,0.992641,0.050446,0.049929,0.568764,0.050420,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.775000,227.447466,31653,240,0,0.809876,0.993037,0.050538,0.049971,0.568779,0.050340,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.776000,227.468473,31654,240,0,0.765997,0.993639,0.050231,0.050032,0.568418,0.050598,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.777000,227.468605,31655,240,0,0.690497,0.994364,0.050980,0.050099,0.568635,0.050433,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.778000,227.496963,31656,240,0,0.618035,0.995078,0.050926,0.049927,0.568482,0.050567,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.779000,227.497093,31657,240,0,0.568375,0.995627,0.050491,0.050038,0.568889,0.049954,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.780000,227.497143,31658,240,0,0.545391,0.995920,0.050871,0.050229,0.568393,0.049893,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.781000,227.529930,31659,240,0,0.542535,0.995962,0.050669,0.050018,0.568495,0.049884,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.782000,227.530038,31660,240,0,0.548488,0.995687,0.051068,0.049866,0.568619,0.049930,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.783000,227.530096,31661,240,0,0.559266,0.995542,0.050991,0.049604,0.568956,0.050395,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.784000,227.568427,31662,240,0,0.564546,0.995544,0.050661,0.050054,0.568572,0.050026,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.785000,227.568584,31663,240,0,0.558094,0.995629,0.050821,0.050043,0.568350,0.050052,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.786000,227.568638,31664,240,0,0.535289,0.995695,0.050871,0.049973,0.568197,0.050413,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.787000,227.568675,31665,240,0,0.497379,0.995854,0.050892,0.049938,0.568530,0.050256,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.788000,227.601709,31666,240,0,0.445148,0.996161,0.051095,0.050390,0.568829,0.050094,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.789000,227.601844,31667,240,0,0.380826,0.996335,0.051378,0.050126,0.569002,0.050216,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.790000,227.601885,31668,240,0,0.307870,0.996281,0.051460,0.049927,0.568861,0.050110,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.791000,227.634992,31669,240,0,0.228445,0.996329,0.051024,0.049617,0.568907,0.049950,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.792000,227.635086,31670,240,0,0.150422,0.996481,0.050756,0.049630,0.568846,0.049931,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.793000,227.635134,31671,240,0,0.090269,0.996523,0.050667,0.049958,0.568844,0.049783,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.794000,227.665173,31672,240,0,0.054047,0.996122,0.050780,0.049953,0.568224,0.049758,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
22.795000,227.665268,31673,240,0,0.032360,0.995482,0.051058,0.050326,0.568229,0.049860,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
22.796000,227.665317,31674,240,0,0.019620,0.995350,0.050679,0.050159,0.568616,0.050122,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.797000,227.698219,31675,240,0,0.014224,0.995559,0.050540,0.049997,0.568451,0.050074,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.798000,227.698333,31676,240,0,0.012419,0.995740,0.050569,0.049782,0.568372,0.050697,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.799000,227.698382,31677,240,0,0.009375,0.995647,0.050797,0.049951,0.568371,0.050668,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.800000,227.698406,31678,240,0,0.005613,0.995453,0.051050,0.049924,0.568160,0.050797,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.801000,227.732717,31679,240,0,0.003361,0.995401,0.050526,0.049968,0.569087,0.050469,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.802000,227.732877,31680,240,0,0.002012,0.995451,0.050638,0.049915,0.568779,0.050578,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.803000,227.732930,31681,240,0,0.001205,0.995619,0.050741,0.050183,0.568718,0.050565,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.804000,227.765429,31682,240,0,0.000721,0.995806,0.050755,0.050077,0.568718,0.050180,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.805000,227.765578,31683,240,0,0.000432,0.996096,0.050956,0.050391,0.568523,0.050338,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.806000,227.765624,31684,240,0,0.000259,0.996519,0.050355,0.050351,0.568428,0.050319,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.807000,227.799883,31685,240,0,0.000155,0.997092,0.050195,0.050324,0.568286,0.050469,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.808000,227.800224,31686,240,0,0.000093,0.997572,0.050775,0.050248,0.568266,0.050497,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.809000,227.800298,31687,240,0,0.000056,0.997413,0.051060,0.049939,0.568374,0.050201,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.810000,227.800343,31688,240,0,0.000033,0.996925,0.051039,0.050001,0.568165,0.050326,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
22.811000,227.832792,31689,240,0,0.000020,0.996453,0.050769,0.049927,0.568251,0.050072,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
22.812000,227.832898,31690,240,0,0.000012,0.996198,0.051119,0.049989,0.568480,0.050121,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
22.813000,227.832944,31691,240,0,0.000007,0.996309,0.050611,0.050158,0.568632,0.050263,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
22.814000,227.865713,31692,240,0,0.000004,0.996600,0.051097,0.050249,0.568299,0.050262,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.815000,227.865858,31693,240,0,0.000003,0.997015,0.050682,0.050218,0.568009,0.050371,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
22.816000,227.865894,31694,240,0,0.000002,0.997602,0.050633,0.050318,0.567860,0.050467,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
22.817000,227.865927,31695,240,0,0.000001,0.998313,0.050514,0.050385,0.567841,0.050526,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.818000,227.898314,31696,240,0,0.000001,0.998958,0.050714,0.050464,0.568048,0.050739,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.819000,227.898416,31697,240,0,0.000000,0.999361,0.050584,0.050865,0.568251,0.050645,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.820000,227.898451,31698,240,0,0.000000,0.999705,0.050960,0.050349,0.567630,0.050800,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.821000,227.931910,31699,240,0,0.000000,1.000005,0.050938,0.050316,0.567706,0.051093,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.822000,227.932185,31700,240,0,0.000000,1.000194,0.050900,0.050818,0.568031,0.051125,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.823000,227.932222,31701,240,0,0.000000,1.000321,0.050976,0.050571,0.568516,0.051187,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.824000,227.964443,31702,240,0,0.000000,1.000507,0.051158,0.050486,0.568626,0.051071,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.825000,227.964550,31703,240,0,0.000000,1.000699,0.050780,0.050274,0.568149,0.051027,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.826000,227.964596,31704,240,0,0.000000,1.000921,0.050526,0.050096,0.568358,0.051222,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.827000,227.999062,31705,240,0,0.000000,1.001107,0.050101,0.049868,0.568289,0.050949,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
22.828000,227.999173,31706,240,0,0.000000,1.001281,0.050195,0.050284,0.568633,0.050552,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.829000,227.999214,31707,240,0,0.000000,1.001521,0.050391,0.050157,0.568255,0.050275,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.830000,227.999253,31708,240,0,0.000000,1.001711,0.050321,0.049887,0.568190,0.050451,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.831000,228.032070,31709,240,0,0.000000,1.002032,0.050355,0.049890,0.568474,0.050642,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.832000,228.032210,31710,240,0,0.000000,1.002402,0.050456,0.050078,0.568257,0.051000,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.833000,228.032255,31711,240,0,0.000000,1.002574,0.050624,0.050086,0.568820,0.050786,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.834000,228.064999,31712,240,0,0.000000,1.002574,0.050604,0.050524,0.568362,0.050616,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.835000,228.065171,31713,240,0,0.000000,1.002481,0.050712,0.050536,0.568290,0.050574,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.836000,228.065217,31714,240,0,0.000000,1.002253,0.050465,0.050493,0.568238,0.050989,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.837000,228.101307,31715,240,0,0.000000,1.001891,0.050424,0.050251,0.568295,0.051208,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.838000,228.101409,31716,240,0,0.000000,1.001525,0.050328,0.050411,0.568272,0.050939,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.839000,228.101456,31717,240,0,0.000000,1.001035,0.050692,0.050393,0.567897,0.050674,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.840000,228.101503,31718,240,0,0.000000,1.000518,0.050593,0.050610,0.568091,0.050384,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.841000,228.130933,31719,240,0,0.000000,1.000073,0.050417,0.050438,0.568204,0.050298,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.842000,228.131046,31720,240,0,0.000000,0.999684,0.050185,0.050340,0.568578,0.050407,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.843000,228.131090,31721,240,0,0.000000,0.999287,0.050453,0.050183,0.568437,0.050371,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.844000,228.164576,31722,240,0,0.000000,0.998860,0.050938,0.050230,0.568002,0.050031,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.845000,228.164682,31723,240,0,0.000000,0.998153,0.050955,0.050168,0.568290,0.050142,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.846000,228.164709,31724,240,0,0.000000,0.996994,0.050614,0.050224,0.568409,0.050342,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.847000,228.199301,31725,240,0,0.000000,0.995763,0.050425,0.050193,0.568325,0.050500,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.848000,228.199398,31726,240,0,0.000000,0.994699,0.050140,0.050122,0.568014,0.050514,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.849000,228.199434,31727,240,0,0.000000,0.994172,0.050496,0.049879,0.567968,0.050366,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.850000,228.199462,31728,240,0,0.000000,0.994236,0.050221,0.049887,0.568484,0.050104,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.851000,228.232978,31729,240,0,0.000000,0.994466,0.050375,0.049809,0.568055,0.050128,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.852000,228.233062,31730,240,0,0.000000,0.994557,0.050187,0.049736,0.567971,0.050568,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.853000,228.233106,31731,240,0,0.000000,0.994353,0.050502,0.049599,0.567948,0.050492,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.854000,228.265860,31732,240,0,0.000000,0.993814,0.050573,0.049682,0.568022,0.050547,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.855000,228.265965,31733,240,0,0.000000,0.993233,0.050209,0.050152,0.568533,0.050785,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.856000,228.266008,31734,240,0,0.000000,0.992663,0.050861,0.050369,0.567858,0.050380,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.857000,228.298481,31735,240,0,0.000000,0.991602,0.051053,0.050184,0.568008,0.050658,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.858000,228.298609,31736,240,0,0.000000,0.990498,0.050711,0.050012,0.567749,0.050383,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.859000,228.298659,31737,240,0,0.000000,0.989993,0.050923,0.049954,0.568337,0.050174,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.860000,228.298702,31738,240,0,0.000000,0.989312,0.050539,0.049969,0.568704,0.050250,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.861000,228.332586,31739,240,0,0.000000,0.988249,0.050855,0.049988,0.568676,0.050181,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.862000,228.332746,31740,240,0,0.000000,0.987509,0.050807,0.049905,0.568366,0.050231,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.863000,228.332800,31741,240,0,0.000000,0.986802,0.050732,0.049874,0.568446,0.050382,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.864000,228.365329,31742,240,0,0.000000,0.986214,0.050363,0.049850,0.568471,0.050051,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.865000,228.365463,31743,240,0,0.000000,0.985896,0.050138,0.050088,0.568748,0.050093,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.866000,228.365504,31744,240,0,0.000000,0.985568,0.050810,0.050175,0.567921,0.050104,17.512207,-1.977539,0.000000,0.000000,0.000000,0.000000
22.867000,228.399101,31745,240,0,0.001918,0.985187,0.050752,0.050228,0.567711,0.049878,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.868000,228.399208,31746,240,0,0.022902,0.985017,0.050755,0.049870,0.567782,0.049861,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.869000,228.399259,31747,240,0,0.066856,0.985022,0.051010,0.050559,0.567915,0.050015,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.870000,228.399299,31748,240,0,0.133365,0.985003,0.050935,0.050252,0.568021,0.050443,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.871000,228.432768,31749,240,0,0.210274,0.985068,0.051197,0.050022,0.568096,0.050400,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.872000,228.432921,31750,240,0,0.291602,0.985309,0.050915,0.050089,0.568376,0.050337,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.873000,228.432976,31751,240,0,0.382366,0.985967,0.050772,0.050147,0.568985,0.050244,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.874000,228.466113,31752,240,0,0.479789,0.986934,0.050657,0.050145,0.568791,0.050161,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.875000,228.466259,31753,240,0,0.582161,0.987942,0.050287,0.050166,0.569043,0.050404,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.876000,228.466307,31754,240,0,0.692433,0.988223,0.050568,0.049961,0.568331,0.050357,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.877000,228.466344,31755,240,0,0.809964,0.987835,0.050595,0.049965,0.568594,0.050523,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.878000,228.497910,31756,240,0,0.932566,0.986924,0.050372,0.049861,0.568756,0.050438,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.879000,228.498017,31757,240,0,1.059821,0.985703,0.050852,0.049773,0.568925,0.050316,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.880000,228.498065,31758,240,0,1.187438,0.984537,0.050552,0.049593,0.568988,0.050351,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.881000,228.528890,31759,240,0,1.314970,0.983717,0.050770,0.049564,0.568652,0.050285,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.882000,228.529027,31760,240,0,1.438496,0.983131,0.050655,0.049668,0.568729,0.050212,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.883000,228.529079,31761,240,0,1.559904,0.983228,0.050848,0.050027,0.568422,0.050250,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.884000,228.549372,31762,240,0,1.675721,0.984081,0.050642,0.049995,0.568174,0.050409,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.885000,228.549473,31763,240,0,1.774863,0.985208,0.050527,0.050082,0.568443,0.050317,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.886000,228.581431,31764,240,0,1.757026,0.986008,0.050626,0.050302,0.568613,0.049985,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.887000,228.581567,31765,240,0,2.012796,0.986152,0.050262,0.050353,0.568736,0.049991,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.888000,228.581612,31766,240,0,3.242725,0.985792,0.050323,0.050415,0.569040,0.049957,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.889000,228.613501,31767,240,0,5.084044,0.985357,0.050227,0.050228,0.568948,0.050334,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.890000,228.613611,31768,240,0,8.051517,0.984824,0.050298,0.050280,0.568883,0.049959,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.891000,228.613650,31769,240,0,11.633060,0.984383,0.050313,0.050226,0.568706,0.050035,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.892000,228.645615,31770,240,0,15.119095,0.984419,0.050297,0.050226,0.568441,0.050612,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.893000,228.645711,31771,240,0,18.190905,0.984893,0.050276,0.050466,0.568365,0.050454,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.894000,228.645752,31772,240,0,20.755623,0.985529,0.050111,0.050364,0.568383,0.050125,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.895000,228.645787,31773,240,0,22.822575,0.986401,0.050241,0.050497,0.568888,0.049852,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.896000,228.678049,31774,240,0,24.452471,0.987321,0.050093,0.050851,0.568694,0.050148,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.897000,228.678140,31775,240,0,25.720310,0.988110,0.050253,0.050811,0.568637,0.050368,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.898000,228.678175,31776,240,0,26.689590,0.988566,0.050770,0.051078,0.568378,0.050379,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.899000,228.710532,31777,240,0,27.425699,0.989098,0.050475,0.050572,0.568198,0.050446,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.900000,228.710817,31778,240,0,27.978910,0.990025,0.050124,0.050664,0.568532,0.050142,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.901000,228.710864,31779,240,0,28.390413,0.990998,0.050204,0.049938,0.567898,0.050443,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.902000,228.734883,31780,240,0,28.694345,0.991639,0.050673,0.050071,0.568477,0.050519,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.903000,228.734971,31781,240,0,28.921980,0.992159,0.050614,0.050327,0.568178,0.051011,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.904000,228.766625,31782,240,0,29.091541,0.992730,0.050559,0.050187,0.568484,0.050991,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.905000,228.766756,31783,240,0,29.219429,0.993262,0.050486,0.050247,0.568714,0.050607,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.906000,228.766803,31784,240,0,29.315685,0.993754,0.050577,0.050373,0.568150,0.050369,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.907000,228.766834,31785,240,0,29.379974,0.994411,0.050406,0.050472,0.567829,0.050154,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.908000,228.799804,31786,240,0,29.424467,0.995099,0.050675,0.050325,0.567737,0.050134,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.909000,228.799934,31787,240,0,29.458454,0.995592,0.050267,0.050235,0.567997,0.050482,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.910000,228.799991,31788,240,0,29.484127,0.995898,0.050178,0.050471,0.567889,0.050437,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.911000,228.833549,31789,240,0,29.503273,0.996164,0.050439,0.050283,0.567950,0.050534,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.912000,228.833735,31790,240,0,29.515026,0.996442,0.050709,0.050524,0.568095,0.050587,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.913000,228.833785,31791,240,0,29.523769,0.996683,0.050732,0.050524,0.568095,0.050236,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.914000,228.868105,31792,240,0,29.532433,0.996888,0.050217,0.050497,0.568838,0.050537,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.915000,228.868216,31793,240,0,29.539944,0.996952,0.050058,0.050501,0.568320,0.050291,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.916000,228.868264,31794,240,0,29.538553,0.996925,0.050547,0.050391,0.568291,0.050284,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.917000,228.868310,31795,240,0,29.534260,0.996884,0.050807,0.050298,0.568175,0.049895,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.918000,228.899532,31796,240,0,29.532049,0.996935,0.050710,0.050625,0.567769,0.049934,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.919000,228.899658,31797,240,0,29.532360,0.997127,0.050196,0.050583,0.568230,0.049882,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.920000,228.899696,31798,240,0,29.533514,0.997449,0.050586,0.050733,0.568219,0.049818,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.921000,228.932948,31799,240,0,29.535732,0.997678,0.051031,0.050361,0.567780,0.049957,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.922000,228.933056,31800,240,0,29.535233,0.997780,0.050957,0.050456,0.568113,0.049763,17.512207,-1.955566,0.000000,0.000000,0.000000,0.000000
22.923000,228.933089,31801,240,0,29.536327,0.997813,0.050688,0.050465,0.567857,0.049738,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.924000,228.963876,31802,240,0,29.534765,0.997788,0.050106,0.050184,0.568168,0.049513,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.925000,228.963973,31803,240,0,29.533371,0.997707,0.050647,0.050705,0.567990,0.049719,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.926000,228.964012,31804,240,0,29.531527,0.997592,0.050493,0.050583,0.568376,0.049925,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.927000,228.994253,31805,240,0,29.529343,0.997449,0.050266,0.050744,0.568705,0.050062,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.928000,228.994345,31806,240,0,29.525944,0.997336,0.050553,0.050391,0.568284,0.050328,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.929000,228.994383,31807,240,0,29.521019,0.997224,0.050371,0.050059,0.568582,0.050174,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.930000,229.025208,31808,240,0,29.518799,0.996835,0.050610,0.050034,0.568087,0.050179,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.931000,229.025300,31809,240,0,29.515051,0.996546,0.050573,0.049851,0.568410,0.050423,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.932000,229.025341,31810,240,0,29.512545,0.996491,0.050552,0.049747,0.568718,0.050235,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.933000,229.067940,31811,240,0,29.510738,0.996636,0.050475,0.050004,0.568622,0.049875,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.934000,229.068043,31812,240,0,29.506264,0.997068,0.050679,0.049908,0.568500,0.050033,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.935000,229.068084,31813,240,0,29.503519,0.997636,0.050992,0.049737,0.568173,0.050007,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.936000,229.068120,31814,240,0,29.503433,0.998123,0.051041,0.049819,0.568939,0.049803,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
22.937000,229.068155,31815,240,0,29.501320,0.998313,0.050568,0.050057,0.569400,0.049667,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.938000,229.101417,31816,240,0,29.502651,0.998210,0.050353,0.050152,0.569150,0.049788,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.939000,229.101493,31817,240,0,29.505976,0.997942,0.050621,0.050053,0.568709,0.050141,17.490234,-1.955566,0.000000,0.000000,0.000000,0.000000
22.940000,229.101520,31818,240,0,29.509403,0.997724,0.050704,0.050008,0.568576,0.050154,17.490234,-1.977539,0.000000,0.000000,0.000000,0.000000
